payment_voucher_no,payment_date,customer_id,party_name,voucher_no,payment_amount,payment_mode,reference_no
PAY006898,2024-12-02,CUST0070,Patel Provisions,SAL007118,25486.38,Cheque,REF00006898
PAY006901,2024-11-25,CUST0070,Patel Provisions,SAL007121,6285.02,Cash,REF00006901
PAY006905,2024-11-03,CUST0070,Patel Provisions,SAL007125,6516.61,Cheque,REF00006905
PAY006907,2024-11-22,CUST0070,Patel Provisions,SAL007127,18073.02,UPI,REF00006907
PAY006925,2025-01-10,CUST0070,Patel Provisions,SAL007145,2784.2,Cheque,REF00006925
PAY006933,2025-02-09,CUST0070,Patel Provisions,SAL007153,3358.4,UPI,REF00006933
PAY006949,2025-03-12,CUST0070,Patel Provisions,SAL007169,4135.11,NEFT,REF00006949
PAY006958,2025-04-28,CUST0070,Patel Provisions,SAL007178,4078.85,Cheque,REF00006958
PAY006960,2025-04-26,CUST0070,Patel Provisions,SAL007180,9600.29,Cheque,REF00006960
PAY006963,2025-05-14,CUST0070,Patel Provisions,SAL007183,1228.92,Cheque,REF00006963
PAY006967,2025-05-06,CUST0070,Patel Provisions,SAL007187,627.2,UPI,REF00006967
PAY006970,2025-06-17,CUST0070,Patel Provisions,SAL007190,537.82,UPI,REF00006970
PAY006983,2025-06-20,CUST0070,Patel Provisions,SAL007203,7551.56,Cash,REF00006983
PAY006995,2025-08-22,CUST0070,Patel Provisions,SAL007215,9155.16,UPI,REF00006995
PAY007005,2025-09-19,CUST0070,Patel Provisions,SAL007225,16518.07,NEFT,REF00007005
PAY007006,2025-09-14,CUST0070,Patel Provisions,SAL007226,6020.37,UPI,REF00007006
PAY007009,2025-10-10,CUST0070,Patel Provisions,SAL007229,21457.92,Cash,REF00007009
PAY007017,2025-10-21,CUST0070,Patel Provisions,SAL007237,8085.84,NEFT,REF00007017
PAY007019,2025-11-27,CUST0070,Patel Provisions,SAL007239,8065.06,Cash,REF00007019
PAY007033,2025-12-25,CUST0070,Patel Provisions,SAL007253,35661.98,UPI,REF00007033
PAY007036,2025-12-05,CUST0070,Patel Provisions,SAL007256,29049.44,UPI,REF00007036
PAY007041,2026-01-14,CUST0070,Patel Provisions,SAL007261,12277.86,Cash,REF00007041
PAY007048,2026-01-11,CUST0070,Patel Provisions,SAL007268,4922.73,Cheque,REF00007048
PAY007049,2026-03-03,CUST0070,Patel Provisions,SAL007269,6819.89,UPI,REF00007049
PAY007069,2026-04-14,CUST0070,Patel Provisions,SAL007289,9332.95,NEFT,REF00007069
PAY007071,2026-04-13,CUST0070,Patel Provisions,SAL007291,17477.36,Cash,REF00007071
PAY007073,2026-04-12,CUST0070,Patel Provisions,SAL007293,4375.88,NEFT,REF00007073
PAY007077,2026-06-01,CUST0070,Patel Provisions,SAL007297,12178.72,UPI,REF00007077
PAY007090,2026-06-13,CUST0070,Patel Provisions,SAL007310,4806.85,NEFT,REF00007090
PAY007096,2026-07-05,CUST0070,Patel Provisions,SAL007316,9108.26,Cheque,REF00007096
PAY007100,2026-08-11,CUST0070,Patel Provisions,SAL007320,14074.7,UPI,REF00007100
PAY007110,2024-10-11,CUST0072,Kothari Medical Store,SAL007346,5551.14,NEFT,REF00007110
PAY007119,2024-11-04,CUST0072,Kothari Medical Store,SAL007355,18378.48,Cheque,REF00007119
PAY007125,2024-11-24,CUST0072,Kothari Medical Store,SAL007361,6180.84,NEFT,REF00007125
PAY007128,2024-12-25,CUST0072,Kothari Medical Store,SAL007364,12187.84,UPI,REF00007128
PAY007138,2024-12-23,CUST0072,Kothari Medical Store,SAL007374,10402.3,Cash,REF00007138
PAY007141,2025-01-27,CUST0072,Kothari Medical Store,SAL007377,14937.29,Cheque,REF00007141
PAY007152,2025-02-28,CUST0072,Kothari Medical Store,SAL007388,2730.49,NEFT,REF00007152
PAY007158,2025-02-28,CUST0072,Kothari Medical Store,SAL007394,9464.0,NEFT,REF00007158
PAY007162,2025-03-10,CUST0072,Kothari Medical Store,SAL007398,6634.9,Cash,REF00007162
PAY007171,2025-03-18,CUST0072,Kothari Medical Store,SAL007407,15394.21,Cash,REF00007171
PAY007181,2025-04-02,CUST0072,Kothari Medical Store,SAL007417,13406.49,NEFT,REF00007181
PAY007188,2025-05-27,CUST0072,Kothari Medical Store,SAL007424,19624.3,UPI,REF00007188
PAY007210,2025-07-21,CUST0072,Kothari Medical Store,SAL007446,10729.18,Cheque,REF00007210
PAY007213,2025-07-24,CUST0072,Kothari Medical Store,SAL007449,11455.36,Cheque,REF00007213
PAY007214,2025-07-07,CUST0072,Kothari Medical Store,SAL007450,5096.11,Cheque,REF00007214
PAY007216,2025-08-24,CUST0072,Kothari Medical Store,SAL007452,14249.58,NEFT,REF00007216
PAY007219,2025-08-15,CUST0072,Kothari Medical Store,SAL007455,17742.98,NEFT,REF00007219
PAY007238,2025-10-23,CUST0072,Kothari Medical Store,SAL007474,15696.43,UPI,REF00007238
PAY007242,2025-10-10,CUST0072,Kothari Medical Store,SAL007478,6609.88,NEFT,REF00007242
PAY007251,2025-10-07,CUST0072,Kothari Medical Store,SAL007487,11891.58,NEFT,REF00007251
PAY007254,2025-11-21,CUST0072,Kothari Medical Store,SAL007490,15656.24,Cash,REF00007254
PAY007264,2025-12-06,CUST0072,Kothari Medical Store,SAL007500,4567.42,Cheque,REF00007264
PAY007269,2025-12-08,CUST0072,Kothari Medical Store,SAL007505,3563.84,NEFT,REF00007269
PAY007272,2025-12-29,CUST0072,Kothari Medical Store,SAL007508,15316.02,Cash,REF00007272
PAY007274,2025-12-12,CUST0072,Kothari Medical Store,SAL007510,7439.99,Cheque,REF00007274
PAY007283,2026-01-30,CUST0072,Kothari Medical Store,SAL007519,21414.87,NEFT,REF00007283
PAY007299,2026-03-08,CUST0072,Kothari Medical Store,SAL007535,13598.39,NEFT,REF00007299
PAY007300,2026-03-09,CUST0072,Kothari Medical Store,SAL007536,9791.25,Cash,REF00007300
PAY007301,2026-03-23,CUST0072,Kothari Medical Store,SAL007537,821.85,Cash,REF00007301
PAY007302,2026-03-07,CUST0072,Kothari Medical Store,SAL007538,8839.04,NEFT,REF00007302
PAY007307,2026-03-23,CUST0072,Kothari Medical Store,SAL007543,4732.7,Cash,REF00007307
PAY007308,2026-04-13,CUST0072,Kothari Medical Store,SAL007544,29820.33,UPI,REF00007308
PAY007314,2026-04-19,CUST0072,Kothari Medical Store,SAL007550,3025.33,Cash,REF00007314
PAY007317,2026-04-06,CUST0072,Kothari Medical Store,SAL007553,10073.7,UPI,REF00007317
PAY007319,2026-06-01,CUST0072,Kothari Medical Store,SAL007555,16131.56,NEFT,REF00007319
PAY007331,2026-05-31,CUST0072,Kothari Medical Store,SAL007567,3837.75,Cheque,REF00007331
PAY007339,2026-07-10,CUST0072,Kothari Medical Store,SAL007575,5449.36,UPI,REF00007339
PAY007343,2026-07-25,CUST0072,Kothari Medical Store,SAL007579,15299.55,NEFT,REF00007343
PAY007357,2024-12-14,CUST0073,Choudhary Supermart,SAL007603,17153.42,UPI,REF00007357
PAY007360,2025-03-04,CUST0073,Choudhary Supermart,SAL007606,9908.42,UPI,REF00007360
PAY007361,2025-02-26,CUST0073,Choudhary Supermart,SAL007607,3709.93,UPI,REF00007361
PAY007362,2025-04-08,CUST0073,Choudhary Supermart,SAL007608,7005.97,UPI,REF00007362
PAY007374,2026-02-24,CUST0073,Choudhary Supermart,SAL007620,16536.05,Cheque,REF00007374
PAY007378,2026-06-20,CUST0073,Choudhary Supermart,SAL007624,11203.76,Cheque,REF00007378
PAY007383,2024-10-20,CUST0074,Kumar Traders,SAL007631,23439.8,NEFT,REF00007383
PAY007386,2024-10-29,CUST0074,Kumar Traders,SAL007634,15443.42,UPI,REF00007386
PAY007390,2024-11-22,CUST0074,Kumar Traders,SAL007638,5987.2,Cash,REF00007390
PAY007400,2024-12-19,CUST0074,Kumar Traders,SAL007648,18936.22,UPI,REF00007400
PAY007412,2025-01-17,CUST0074,Kumar Traders,SAL007660,9852.74,UPI,REF00007412
PAY007426,2025-04-03,CUST0074,Kumar Traders,SAL007674,10122.66,Cheque,REF00007426
PAY007429,2025-04-24,CUST0074,Kumar Traders,SAL007677,1592.49,NEFT,REF00007429
PAY007457,2025-11-13,CUST0074,Kumar Traders,SAL007705,12528.67,NEFT,REF00007457
PAY007461,2025-12-16,CUST0074,Kumar Traders,SAL007709,2715.33,Cheque,REF00007461
PAY007467,2025-11-29,CUST0074,Kumar Traders,SAL007715,18625.57,UPI,REF00007467
PAY007468,2025-12-27,CUST0074,Kumar Traders,SAL007716,14230.12,Cheque,REF00007468
PAY007474,2026-01-18,CUST0074,Kumar Traders,SAL007722,10380.16,Cash,REF00007474
PAY007484,2026-03-17,CUST0074,Kumar Traders,SAL007732,17395.7,UPI,REF00007484
PAY007486,2026-05-14,CUST0074,Kumar Traders,SAL007734,4478.66,Cash,REF00007486
PAY007492,2026-06-25,CUST0074,Kumar Traders,SAL007740,30814.52,Cheque,REF00007492
PAY007507,2025-02-27,CUST0075,Patel Departmental Store,SAL007756,8625.16,NEFT,REF00007507
PAY007513,2025-05-20,CUST0075,Patel Departmental Store,SAL007761,9164.06,UPI,REF00007513
PAY007517,2025-07-01,CUST0075,Patel Departmental Store,SAL007764,15957.97,Cheque,REF00007517
PAY007530,2025-10-12,CUST0075,Patel Departmental Store,SAL007776,5328.48,UPI,REF00007530
PAY007532,2025-11-19,CUST0075,Patel Departmental Store,SAL007778,14500.32,UPI,REF00007532
PAY007559,2026-04-17,CUST0075,Patel Departmental Store,SAL007798,15649.04,Cash,REF00007559
PAY007573,2026-06-24,CUST0075,Patel Departmental Store,SAL007809,628.64,UPI,REF00007573
PAY007574,2026-06-24,CUST0075,Patel Departmental Store,SAL007809,688.48,Cheque,REF00007574
PAY007575,2026-04-30,CUST0075,Patel Departmental Store,SAL007810,23412.58,Cash,REF00007575
PAY007587,2024-10-16,CUST0076,Surana Traders,SAL007841,1619.02,UPI,REF00007587
PAY007596,2024-11-18,CUST0076,Surana Traders,SAL007850,1242.08,Cheque,REF00007596
PAY007601,2025-01-15,CUST0076,Surana Traders,SAL007855,3847.31,UPI,REF00007601
PAY007607,2025-03-02,CUST0076,Surana Traders,SAL007861,2265.58,NEFT,REF00007607
PAY007612,2025-04-08,CUST0076,Surana Traders,SAL007866,24882.76,Cash,REF00007612
PAY007614,2025-04-13,CUST0076,Surana Traders,SAL007868,3866.31,Cheque,REF00007614
PAY007615,2025-04-29,CUST0076,Surana Traders,SAL007869,5934.96,Cash,REF00007615
PAY007616,2025-05-16,CUST0076,Surana Traders,SAL007870,1982.4,Cheque,REF00007616
PAY007637,2025-11-30,CUST0076,Surana Traders,SAL007891,10479.84,UPI,REF00007637
PAY007645,2026-02-25,CUST0076,Surana Traders,SAL007899,6754.53,Cash,REF00007645
PAY007655,2026-04-29,CUST0076,Surana Traders,SAL007909,4947.08,NEFT,REF00007655
PAY007659,2026-08-02,CUST0076,Surana Traders,SAL007913,16556.29,NEFT,REF00007659
PAY007668,2024-10-11,CUST0078,Choudhary Traders,SAL007924,6810.38,NEFT,REF00007668
PAY007669,2024-10-19,CUST0078,Choudhary Traders,SAL007925,16796.8,Cheque,REF00007669
PAY007671,2024-12-09,CUST0078,Choudhary Traders,SAL007927,3446.24,Cheque,REF00007671
PAY007690,2025-03-04,CUST0078,Choudhary Traders,SAL007946,2874.62,Cheque,REF00007690
PAY007692,2025-03-03,CUST0078,Choudhary Traders,SAL007948,8923.2,Cash,REF00007692
PAY007695,2025-04-29,CUST0078,Choudhary Traders,SAL007951,7761.27,Cheque,REF00007695
PAY007700,2025-04-19,CUST0078,Choudhary Traders,SAL007956,7703.39,NEFT,REF00007700
PAY007708,2025-08-07,CUST0078,Choudhary Traders,SAL007964,10698.46,Cash,REF00007708
PAY007712,2025-08-20,CUST0078,Choudhary Traders,SAL007968,10098.9,Cheque,REF00007712
PAY007713,2025-08-05,CUST0078,Choudhary Traders,SAL007969,23938.62,NEFT,REF00007713
PAY007721,2025-10-07,CUST0078,Choudhary Traders,SAL007977,16229.72,Cheque,REF00007721
PAY007740,2026-01-24,CUST0078,Choudhary Traders,SAL007996,2114.35,Cheque,REF00007740
PAY007741,2026-01-14,CUST0078,Choudhary Traders,SAL007997,18277.07,Cash,REF00007741
PAY007749,2026-02-22,CUST0078,Choudhary Traders,SAL008005,9015.79,UPI,REF00007749
PAY007752,2026-03-17,CUST0078,Choudhary Traders,SAL008008,15449.76,Cheque,REF00007752
PAY007753,2026-03-28,CUST0078,Choudhary Traders,SAL008009,2688.0,Cash,REF00007753
PAY007761,2026-04-20,CUST0078,Choudhary Traders,SAL008017,10249.18,Cheque,REF00007761
PAY007773,2026-06-26,CUST0078,Choudhary Traders,SAL008029,8284.3,Cheque,REF00007773
PAY007774,2026-06-18,CUST0078,Choudhary Traders,SAL008030,6044.66,UPI,REF00007774
PAY007780,2026-08-04,CUST0078,Choudhary Traders,SAL008036,4073.76,Cash,REF00007780
PAY007782,2026-07-23,CUST0078,Choudhary Traders,SAL008038,16898.62,UPI,REF00007782
PAY007790,2024-10-16,CUST0079,Surana Supermart,SAL008053,5329.55,NEFT,REF00007790
PAY007796,2024-11-15,CUST0079,Surana Supermart,SAL008059,12120.6,Cheque,REF00007796
PAY007799,2025-02-04,CUST0079,Surana Supermart,SAL008062,16029.13,NEFT,REF00007799
PAY007806,2025-04-07,CUST0079,Surana Supermart,SAL008069,11883.9,Cash,REF00007806
PAY007809,2025-06-11,CUST0079,Surana Supermart,SAL008072,5182.94,Cheque,REF00007809
PAY007826,2025-09-26,CUST0079,Surana Supermart,SAL008089,4015.22,UPI,REF00007826
PAY007837,2026-01-13,CUST0079,Surana Supermart,SAL008100,9423.57,Cash,REF00007837
PAY007847,2024-11-08,CUST0080,Sogani Brothers,SAL008112,7185.44,NEFT,REF00007847
PAY007857,2025-04-04,CUST0080,Sogani Brothers,SAL008122,19572.4,NEFT,REF00007857
PAY007861,2025-04-11,CUST0080,Sogani Brothers,SAL008126,16661.33,Cash,REF00007861
PAY007867,2025-07-04,CUST0080,Sogani Brothers,SAL008132,7538.37,Cash,REF00007867
PAY007869,2025-08-25,CUST0080,Sogani Brothers,SAL008134,1524.4,Cash,REF00007869
PAY007891,2026-04-26,CUST0080,Sogani Brothers,SAL008156,20554.07,UPI,REF00007891
PAY007897,2026-05-29,CUST0080,Sogani Brothers,SAL008162,5585.23,UPI,REF00007897
PAY007905,2026-07-23,CUST0080,Sogani Brothers,SAL008170,5609.76,Cheque,REF00007905
PAY007913,2024-12-30,CUST0081,Rajput General Store,SAL008183,14736.35,Cash,REF00007913
PAY007923,2025-03-15,CUST0081,Rajput General Store,SAL008193,4816.0,NEFT,REF00007923
PAY007925,2025-04-26,CUST0081,Rajput General Store,SAL008195,17255.47,UPI,REF00007925
PAY007934,2025-06-10,CUST0081,Rajput General Store,SAL008204,2583.62,NEFT,REF00007934
PAY007939,2025-08-19,CUST0081,Rajput General Store,SAL008209,5296.59,UPI,REF00007939
PAY007961,2026-03-25,CUST0081,Rajput General Store,SAL008231,9867.63,NEFT,REF00007961
PAY007965,2026-05-02,CUST0081,Rajput General Store,SAL008235,21943.12,Cash,REF00007965
PAY007966,2026-04-30,CUST0081,Rajput General Store,SAL008236,26755.62,UPI,REF00007966
PAY007970,2026-05-13,CUST0081,Rajput General Store,SAL008240,4450.96,NEFT,REF00007970
PAY007971,2026-05-15,CUST0081,Rajput General Store,SAL008241,3600.58,UPI,REF00007971
PAY007981,2026-06-14,CUST0081,Rajput General Store,SAL008251,10758.82,UPI,REF00007981
PAY007984,2026-06-21,CUST0081,Rajput General Store,SAL008254,16089.27,UPI,REF00007984
PAY007989,2024-11-04,CUST0082,Kasliwal Brothers,SAL008263,577.5,Cash,REF00007989
PAY008004,2025-02-24,CUST0082,Kasliwal Brothers,SAL008274,9276.34,Cash,REF00008004
PAY008005,2025-02-09,CUST0082,Kasliwal Brothers,SAL008275,19085.25,NEFT,REF00008005
PAY008011,2025-02-10,CUST0082,Kasliwal Brothers,SAL008280,6126.24,Cheque,REF00008011
PAY008022,2025-04-21,CUST0082,Kasliwal Brothers,SAL008288,24286.08,UPI,REF00008022
PAY008026,2025-04-07,CUST0082,Kasliwal Brothers,SAL008292,3304.54,UPI,REF00008026
PAY008027,2025-04-07,CUST0082,Kasliwal Brothers,SAL008292,6392.67,Cash,REF00008027
PAY008030,2025-06-09,CUST0082,Kasliwal Brothers,SAL008295,4937.79,Cheque,REF00008030
PAY008031,2025-06-09,CUST0082,Kasliwal Brothers,SAL008295,7489.15,UPI,REF00008031
PAY008032,2025-06-07,CUST0082,Kasliwal Brothers,SAL008296,9291.37,Cheque,REF00008032
PAY008054,2025-12-02,CUST0082,Kasliwal Brothers,SAL008316,1277.24,Cheque,REF00008054
PAY008055,2025-12-02,CUST0082,Kasliwal Brothers,SAL008316,733.85,Cash,REF00008055
PAY008073,2026-03-07,CUST0082,Kasliwal Brothers,SAL008328,8145.43,NEFT,REF00008073
PAY008074,2026-03-07,CUST0082,Kasliwal Brothers,SAL008328,5258.01,Cheque,REF00008074
PAY008082,2026-05-17,CUST0082,Kasliwal Brothers,SAL008334,34938.53,NEFT,REF00008082
PAY008087,2026-06-11,CUST0082,Kasliwal Brothers,SAL008337,1963.09,NEFT,REF00008087
PAY008088,2026-06-11,CUST0082,Kasliwal Brothers,SAL008337,2692.63,Cheque,REF00008088
PAY008097,2024-10-30,CUST0083,Maheshwari Supermart,SAL008352,3108.08,UPI,REF00008097
PAY008109,2024-11-24,CUST0083,Maheshwari Supermart,SAL008364,28843.7,Cash,REF00008109
PAY008110,2024-11-30,CUST0083,Maheshwari Supermart,SAL008365,5723.2,Cheque,REF00008110
PAY008116,2024-12-19,CUST0083,Maheshwari Supermart,SAL008371,17443.83,NEFT,REF00008116
PAY008119,2025-01-10,CUST0083,Maheshwari Supermart,SAL008374,5827.86,Cheque,REF00008119
PAY008129,2025-03-02,CUST0083,Maheshwari Supermart,SAL008384,2391.2,Cash,REF00008129
PAY008135,2025-03-11,CUST0083,Maheshwari Supermart,SAL008390,21228.2,Cheque,REF00008135
PAY008142,2025-04-07,CUST0083,Maheshwari Supermart,SAL008397,15579.57,Cheque,REF00008142
PAY008147,2025-05-18,CUST0083,Maheshwari Supermart,SAL008402,23194.18,UPI,REF00008147
PAY008155,2025-07-03,CUST0083,Maheshwari Supermart,SAL008410,5948.46,UPI,REF00008155
PAY008160,2025-07-06,CUST0083,Maheshwari Supermart,SAL008415,4533.78,Cheque,REF00008160
PAY008168,2025-08-15,CUST0083,Maheshwari Supermart,SAL008423,3585.06,UPI,REF00008168
PAY008170,2025-08-13,CUST0083,Maheshwari Supermart,SAL008425,7090.78,Cheque,REF00008170
PAY008171,2025-08-24,CUST0083,Maheshwari Supermart,SAL008426,9654.95,UPI,REF00008171
PAY008173,2025-08-31,CUST0083,Maheshwari Supermart,SAL008428,21142.49,Cash,REF00008173
PAY008182,2025-10-01,CUST0083,Maheshwari Supermart,SAL008437,15761.58,UPI,REF00008182
PAY008187,2025-10-23,CUST0083,Maheshwari Supermart,SAL008442,18707.45,Cheque,REF00008187
PAY008189,2025-10-19,CUST0083,Maheshwari Supermart,SAL008444,12064.94,Cheque,REF00008189
PAY008200,2025-11-09,CUST0083,Maheshwari Supermart,SAL008455,450.63,UPI,REF00008200
PAY008207,2025-12-20,CUST0083,Maheshwari Supermart,SAL008462,12205.1,UPI,REF00008207
PAY008227,2026-04-12,CUST0083,Maheshwari Supermart,SAL008482,9547.53,UPI,REF00008227
PAY008241,2026-06-21,CUST0083,Maheshwari Supermart,SAL008496,23538.34,Cash,REF00008241
PAY008245,2026-07-14,CUST0083,Maheshwari Supermart,SAL008500,7504.0,NEFT,REF00008245
PAY008249,2026-08-31,CUST0083,Maheshwari Supermart,SAL008504,1712.26,UPI,REF00008249
PAY008251,2026-08-23,CUST0083,Maheshwari Supermart,SAL008507,1016.27,Cash,REF00008251
PAY008258,2025-05-30,CUST0084,Jain Brothers,SAL008522,6269.68,NEFT,REF00008258
PAY008261,2025-06-29,CUST0084,Jain Brothers,SAL008525,5777.42,UPI,REF00008261
PAY008262,2025-08-20,CUST0084,Jain Brothers,SAL008526,15829.93,NEFT,REF00008262
PAY008264,2025-09-19,CUST0084,Jain Brothers,SAL008528,5696.07,UPI,REF00008264
PAY008266,2025-09-10,CUST0084,Jain Brothers,SAL008530,4225.55,Cheque,REF00008266
PAY008267,2025-09-14,CUST0084,Jain Brothers,SAL008531,7715.83,Cheque,REF00008267
PAY008270,2025-11-08,CUST0084,Jain Brothers,SAL008534,4576.95,Cash,REF00008270
PAY008279,2026-02-04,CUST0084,Jain Brothers,SAL008543,8303.95,UPI,REF00008279
PAY008281,2026-03-08,CUST0084,Jain Brothers,SAL008545,11198.84,UPI,REF00008281
PAY008283,2026-04-05,CUST0084,Jain Brothers,SAL008547,7039.44,Cheque,REF00008283
PAY008290,2026-05-18,CUST0084,Jain Brothers,SAL008554,10458.06,Cash,REF00008290
PAY008292,2026-05-14,CUST0084,Jain Brothers,SAL008556,2434.88,Cheque,REF00008292
PAY008297,2026-06-22,CUST0084,Jain Brothers,SAL008561,8639.36,NEFT,REF00008297
PAY008307,2024-12-15,CUST0085,Garg General Store,SAL008575,25313.26,UPI,REF00008307
PAY008308,2025-01-12,CUST0085,Garg General Store,SAL008576,13040.16,Cheque,REF00008308
PAY008313,2025-04-08,CUST0085,Garg General Store,SAL008581,3699.15,UPI,REF00008313
PAY008322,2025-10-13,CUST0085,Garg General Store,SAL008590,8151.66,Cash,REF00008322
PAY008373,2024-11-08,CUST0087,Yadav Traders,SAL008651,2279.88,Cheque,REF00008373
PAY008384,2025-03-04,CUST0087,Yadav Traders,SAL008662,11397.15,Cheque,REF00008384
PAY008386,2025-02-14,CUST0087,Yadav Traders,SAL008664,1750.49,Cheque,REF00008386
PAY008387,2025-02-22,CUST0087,Yadav Traders,SAL008665,10125.35,Cheque,REF00008387
PAY008388,2025-03-08,CUST0087,Yadav Traders,SAL008666,6484.02,Cash,REF00008388
PAY008391,2025-04-03,CUST0087,Yadav Traders,SAL008669,7328.24,Cash,REF00008391
PAY008403,2025-07-29,CUST0087,Yadav Traders,SAL008681,4519.42,Cheque,REF00008403
PAY008407,2025-08-24,CUST0087,Yadav Traders,SAL008685,5105.69,Cash,REF00008407
PAY008420,2026-04-18,CUST0087,Yadav Traders,SAL008698,16957.32,UPI,REF00008420
PAY008430,2025-01-19,CUST0088,Nagar Supermart,SAL008713,4468.8,Cash,REF00008430
PAY008434,2025-02-25,CUST0088,Nagar Supermart,SAL008717,15543.06,UPI,REF00008434
PAY008435,2025-03-27,CUST0088,Nagar Supermart,SAL008718,14381.59,Cheque,REF00008435
PAY008437,2025-03-15,CUST0088,Nagar Supermart,SAL008720,8303.83,NEFT,REF00008437
PAY008441,2025-05-08,CUST0088,Nagar Supermart,SAL008724,14403.06,Cheque,REF00008441
PAY008443,2025-05-27,CUST0088,Nagar Supermart,SAL008726,8123.14,UPI,REF00008443
PAY008445,2025-06-29,CUST0088,Nagar Supermart,SAL008728,8360.31,NEFT,REF00008445
PAY008446,2025-06-15,CUST0088,Nagar Supermart,SAL008729,21754.56,NEFT,REF00008446
PAY008458,2025-11-29,CUST0088,Nagar Supermart,SAL008741,5780.69,Cheque,REF00008458
PAY008478,2026-04-20,CUST0088,Nagar Supermart,SAL008761,8338.0,UPI,REF00008478
PAY008485,2026-05-28,CUST0088,Nagar Supermart,SAL008768,12694.26,Cash,REF00008485
PAY008492,2026-07-06,CUST0088,Nagar Supermart,SAL008775,7758.58,UPI,REF00008492
PAY008499,2026-08-24,CUST0088,Nagar Supermart,SAL008783,7983.57,UPI,REF00008499
PAY008508,2024-10-28,CUST0089,Rajput Traders,SAL008799,5859.7,Cheque,REF00008508
PAY008512,2024-10-08,CUST0089,Rajput Traders,SAL008803,30642.09,NEFT,REF00008512
PAY008515,2024-10-27,CUST0089,Rajput Traders,SAL008806,3725.43,Cash,REF00008515
PAY008516,2024-10-09,CUST0089,Rajput Traders,SAL008807,15228.16,Cheque,REF00008516
PAY008525,2024-11-23,CUST0089,Rajput Traders,SAL008816,6552.0,UPI,REF00008525
PAY008541,2024-12-27,CUST0089,Rajput Traders,SAL008832,16156.91,UPI,REF00008541
PAY008545,2024-12-21,CUST0089,Rajput Traders,SAL008836,13693.15,Cheque,REF00008545
PAY008551,2024-12-08,CUST0089,Rajput Traders,SAL008842,14382.52,Cheque,REF00008551
PAY008568,2025-02-23,CUST0089,Rajput Traders,SAL008859,17887.08,UPI,REF00008568
PAY008572,2025-02-17,CUST0089,Rajput Traders,SAL008863,11841.56,Cheque,REF00008572
PAY008579,2025-03-20,CUST0089,Rajput Traders,SAL008870,10428.62,UPI,REF00008579
PAY008586,2025-03-19,CUST0089,Rajput Traders,SAL008877,13028.97,Cheque,REF00008586
PAY008588,2025-03-26,CUST0089,Rajput Traders,SAL008879,6582.62,UPI,REF00008588
PAY008589,2025-03-13,CUST0089,Rajput Traders,SAL008880,9768.62,Cheque,REF00008589
PAY008604,2025-04-03,CUST0089,Rajput Traders,SAL008895,20192.55,Cheque,REF00008604
PAY008606,2025-04-26,CUST0089,Rajput Traders,SAL008897,27535.45,UPI,REF00008606
PAY008612,2025-05-25,CUST0089,Rajput Traders,SAL008903,7930.46,Cheque,REF00008612
PAY008613,2025-05-27,CUST0089,Rajput Traders,SAL008904,9463.3,NEFT,REF00008613
PAY008625,2025-06-24,CUST0089,Rajput Traders,SAL008916,8647.64,UPI,REF00008625
PAY008626,2025-07-01,CUST0089,Rajput Traders,SAL008917,12580.11,Cheque,REF00008626
PAY008627,2025-06-12,CUST0089,Rajput Traders,SAL008918,11348.61,NEFT,REF00008627
